poblacion,fecha,hora,nivel,carretera,pk_inicial,pk_final,sentido,longitud,latitud
Arrankudiaga,2006-05-15,22:10:56,Blanco,AP-68,13,13,BILBAO,-2.9368,43.14298
Galdakao,2006-05-15,21:55:51,Blanco,N-634,99,99,DONOSTIA/SAN SEBASTIN,-2.81734,43.23187
Galdakao,2006-05-14,21:44:00,Blanco,N-634,102,102,SANTANDER,-2.849825,43.23083
Galdakao,2006-05-15,10:58:11,Amarillo,N-634,98,99,DONOSTIA/SAN SEBASTIN,-2.80671,43.23633
Arrigorriaga,2006-05-15,00:32:11,Blanco,AP-68,15,15,BILBAO,-2.923555,43.12848
Alonsotegi,2006-05-15,08:26:31,Blanco,BI-636,7,7,BILBAO,-2.974041,43.25064
Alonsotegi,2006-05-15,08:26:31,Blanco,BI-636,7,7,BILBAO,-2.974041,43.25064
Arrigorriaga,2006-05-15,00:32:11,Blanco,AP-68,1,1,BILBAO,-2.91548,43.22694
Bilbao,2006-05-15,01:25:52,Blanco,A-8,118,118,CANTABRIA,-2.95336,43.25788
Arrigorriaga,2006-05-15,00:32:11,Blanco,AP-68,1,1,BILBAO,-2.91548,43.22694
,2006-05-14,23:35:43,Blanco,BI-636,15,16,BILBAO,-3.042234,43.20626
Bilbao,2006-05-14,22:38:14,Blanco,A-8,117,117,IRUN,-2.94541,43.25161
Bilbao,2006-05-14,22:38:14,Blanco,A-8,117,117,IRUN,-2.94541,43.25161
Galdakao,2006-05-14,21:55:20,Blanco,N-634,99,99,DONOSTIA/SAN SEBASTIN,-2.81734,43.23187
,2006-05-14,21:44:00,Blanco,N-634,102,102,SANTANDER,-2.849825,43.23083
Basauri,2006-05-08,08:52:27,Blanco,A-8,110,110,CANTABRIA,-2.87165,43.23132
Galdakao,2006-04-29,07:45:48,Blanco,A-8,103,103,CANTABRIA,-2.793435,43.23299
Basauri,2006-05-08,08:52:27,Blanco,A-8,110,110,CANTABRIA,-2.87165,43.23132
Arrigorriaga,2006-05-12,07:52:07,Amarillo,AP-68,7,6,BILBAO,-2.896871,43.18217
Arrigorriaga,2006-05-12,08:53:25,Blanco,AP-68,9,11,ZARAGOZA,-2.9156,43.17181
Arrigorriaga,2006-05-12,07:52:07,Amarillo,AP-68,7,6,BILBAO,-2.896871,43.18217
Leioa,2006-05-11,23:14:40,Blanco,BI-647,1,4,UNIVERSIDAD,-2.98126,43.31677
,2006-05-11,23:16:40,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
,2006-05-11,23:16:40,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Leioa,2006-05-11,23:14:40,Blanco,BI-647,1,4,UNIVERSIDAD,-2.98126,43.31677
Basauri,2006-05-11,23:13:42,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
Arrigorriaga,2006-05-11,21:00:08,Blanco,AP-68,8,8,BILBAO,-2.9047,43.17565
Arrigorriaga,2006-05-08,08:12:30,Blanco,AP-68,5,9,ZARAGOZA,-2.894917,43.19963
Arrigorriaga,2006-05-08,08:12:30,Blanco,AP-68,5,9,ZARAGOZA,-2.894917,43.19963
Arrigorriaga,2006-05-11,16:39:31,Blanco,AP-68,8,8,BILBAO,-2.9047,43.17565
Arrigorriaga,2006-05-11,15:05:10,Blanco,AP-68,7,7,BILBAO,-2.896871,43.18217
Basauri,2006-05-11,01:34:49,Blanco,A-8,113,114,CANTABRIA,-2.908069,43.23378
Arakaldo,2006-05-11,00:34:07,Blanco,AP-68,15,15,BILBAO,-2.923555,43.12848
Bilbao,2006-05-10,22:58:24,Blanco,A-8,123,123,CANTABRIA,-2.994162,43.28455
Bilbao,2006-05-10,22:57:27,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Basauri,2006-05-10,22:16:58,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Galdakao,2006-05-10,22:06:55,Blanco,N-634,99,99,DONOSTIA/SAN SEBASTIN,-2.81734,43.23187
Alonsotegi,2006-05-10,10:51:44,Amarillo,BI-636,7,7,BILBAO,-2.974041,43.25064
,2006-05-10,14:57:26,Blanco,AP-68,9,5,BILBAO,-2.91544,43.17173
Alonsotegi,2006-05-10,10:51:44,Rojo,BI-636,7,7,BILBAO,-2.974041,43.25064
Alonsotegi,2006-05-10,10:51:44,Rojo,BI-636,7,7,BILBAO,-2.974041,43.25064
Alonsotegi,2006-05-10,10:51:44,Negro,BI-636,7,7,BILBAO,-2.974041,43.25064
Alonsotegi,2006-05-10,10:51:44,Negro,BI-636,7,7,BILBAO,-2.974041,43.25064
Alonsotegi,2006-05-10,10:51:44,Rojo,BI-636,7,7,BILBAO,-2.974041,43.25064
Alonsotegi,2006-05-10,10:51:44,Rojo,BI-636,7,7,BILBAO,-2.974041,43.25064
Alonsotegi,2006-05-10,10:51:44,Rojo,BI-636,7,7,BILBAO,-2.974041,43.25064
,2006-05-10,10:51:44,Rojo,BI-636,7,7,BILBAO,-2.974041,43.25064
,2006-05-10,10:51:44,Rojo,BI-636,7,7,BILBAO,-2.974041,43.25064
Bilbao,2006-05-09,23:21:20,Blanco,A-8,117,117,IRUN,-2.94541,43.25161
Bilbao,2006-05-09,23:20:10,Blanco,A-8,114,114,CANTABRIA,-2.919231,43.23613
Bilbao,2006-05-09,22:49:51,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Galdakao,2006-05-09,22:28:37,Blanco,N-634,99,99,DONOSTIA/SAN SEBASTIN,-2.81734,43.23187
Basauri,2006-05-09,22:27:17,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Basauri,2006-05-08,08:52:27,Blanco,A-8,110,110,CANTABRIA,-2.87165,43.23132
Arrigorriaga,2006-05-08,08:12:30,Blanco,AP-68,5,9,ZARAGOZA,-2.894917,43.19963
Basauri,2006-05-08,08:52:27,Blanco,A-8,110,110,CANTABRIA,-2.87165,43.23132
Basauri,2006-05-08,23:21:59,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Bilbao,2006-05-08,23:11:28,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Galdakao,2006-05-08,22:18:11,Blanco,N-634,99,99,DONOSTIA/SAN SEBASTIN,-2.81734,43.23187
Galdakao,2006-05-08,22:18:11,Blanco,N-634,99,99,DONOSTIA/SAN SEBASTIN,-2.81734,43.23187
,2006-05-08,08:12:30,Blanco,AP-68,7,9,ZARAGOZA,-2.896885,43.18242
,2006-05-08,12:55:12,Blanco,AP-68,11,11,BILBAO,-2.92958,43.15721
,2006-05-08,08:12:30,Blanco,AP-68,7,9,ZARAGOZA,-2.896885,43.18242
,2006-05-08,08:12:30,Blanco,AP-68,9,9,ZARAGOZA,-2.9156,43.17181
,2006-05-08,08:12:30,Blanco,AP-68,7,9,ZARAGOZA,-2.896885,43.18242
,2006-05-08,10:25:23,Blanco,BI-637,15,15,KUKULARRA,-2.99326,43.34514
Muskiz,2006-05-08,10:06:22,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Muskiz,2006-05-08,10:06:22,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Basauri,2006-05-08,08:52:27,Blanco,A-8,110,110,CANTABRIA,-2.87165,43.23132
Arrankudiaga,2006-05-08,08:12:30,Blanco,AP-68,8,9,ZARAGOZA,-2.904608,43.17588
Basauri,2006-05-07,23:35:25,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Basauri,2006-05-07,23:35:25,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Galdakao,2006-05-07,22:29:22,Amarillo,N-634,99,99,DONOSTIA/SAN SEBASTIN,-2.81734,43.23187
Galdakao,2006-05-07,22:29:22,Amarillo,N-634,99,99,DONOSTIA/SAN SEBASTIN,-2.81734,43.23187
Arrigorriaga,2006-05-03,08:12:28,Blanco,AP-68,10,10,BILBAO,-2.920572,43.16348
Arrigorriaga,2006-05-03,08:03:06,Blanco,AP-68,7,7,ZARAGOZA,-2.896885,43.18242
Bilbao,2006-05-04,22:19:09,Amarillo,A-8,113,113,CANTABRIA,-2.908069,43.23378
,2006-05-04,23:16:29,Amarillo,BI-3737,15,15,SOPELANA,-2.99931,43.36938
Bilbao,2006-05-04,22:19:09,Amarillo,A-8,113,113,CANTABRIA,-2.908069,43.23378
,2006-05-03,08:03:06,Blanco,AP-68,7,7,ZARAGOZA,-2.896885,43.18242
,2006-05-03,08:12:28,Blanco,AP-68,10,10,BILBAO,-2.920572,43.16348
Leioa,2006-05-03,09:55:20,Blanco,BI-637,17,17,KUKULARRA,-3.00177,43.36153
Arrigorriaga,2006-05-03,21:37:07,Blanco,AP-68,6,6,ZARAGOZA,-2.89627,43.19152
Arrankudiaga,2006-05-03,08:12:28,Blanco,AP-68,15,15,BILBAO,-2.923555,43.12848
Arrigorriaga,2006-05-03,21:37:07,Blanco,AP-68,6,6,ZARAGOZA,-2.89627,43.19152
,2006-05-03,23:47:21,Amarillo,A-8,133,133,CANTABRIA,-3.08888,43.32966
,2006-05-03,22:48:16,Amarillo,N-637,20,20,ERLETXE ( por PTE. RONTEGI),-2.87194,43.27703
Basauri,2006-05-03,22:47:45,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Arrigorriaga,2006-05-03,21:37:07,Blanco,AP-68,6,6,ZARAGOZA,-2.89627,43.19152
Arrankudiaga,2006-05-03,08:12:28,Blanco,AP-68,15,15,BILBAO,-2.923555,43.12848
Leioa,2006-05-03,09:55:20,Blanco,BI-637,17,17,KUKULARRA,-3.00177,43.36153
Bilbao,2006-05-03,09:39:45,Blanco,BI-636,7,7,BILBAO,-2.974041,43.25064
Arrankudiaga,2006-05-03,08:12:28,Blanco,AP-68,15,15,BILBAO,-2.923555,43.12848
Bilbao,2006-05-02,23:38:49,Blanco,A-8,117,117,CANTABRIA,-2.94514,43.25163
Bilbao,2006-05-02,23:37:38,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Erandio,2006-05-02,22:27:28,Negro,BI-604,7,7,ASUA,-2.94935,43.29915
Erandio,2006-05-02,22:27:28,Negro,BI-604,7,7,ASUA,-2.94935,43.29915
Galdakao,2006-04-29,07:45:48,Blanco,A-8,103,103,CANTABRIA,-2.793435,43.23299
Galdakao,2006-04-29,07:45:48,Blanco,A-8,103,103,CANTABRIA,-2.793435,43.23299
Amorebieta-Etxano,2006-05-02,11:16:27,Amarillo,N-634,89,90,DONOSTIA/SAN SEBASTIN,-2.712898,43.20358
Arrigorriaga,2006-05-02,07:43:55,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
Amorebieta-Etxano,2006-05-02,11:16:27,Amarillo,N-634,89,90,DONOSTIA/SAN SEBASTIN,-2.712898,43.20358
Amorebieta-Etxano,2006-05-02,11:16:27,Rojo,N-634,89,90,DONOSTIA/SAN SEBASTIN,-2.712898,43.20358
Arrigorriaga,2006-05-02,07:43:55,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
Galdakao,2006-04-29,07:45:48,Blanco,A-8,103,103,CANTABRIA,-2.793435,43.23299
,2006-04-29,07:45:48,Blanco,A-8,105,105,CANTABRIA,-2.815033,43.2323
Galdakao,2006-04-29,07:45:48,Blanco,A-8,104,104,CANTABRIA,-2.80433,43.23574
Bilbao,2006-04-28,11:24:55,Blanco,A-8,117,117,CANTABRIA,-2.94514,43.25163
Bilbao,2006-04-28,11:24:55,Amarillo,A-8,117,117,CANTABRIA,-2.94514,43.25163
Bilbao,2006-04-28,10:40:04,Blanco,A-8,117,117,CANTABRIA,-2.94514,43.25163
Bilbao,2006-04-28,10:40:04,Blanco,A-8,117,117,CANTABRIA,-2.94514,43.25163
Sondika,2006-04-28,04:02:44,Blanco,N-637,16,16,CRUCES,-2.915619,43.28973
Galdakao,2006-04-28,03:47:47,Blanco,N-637,24,24,ERLETXE ( por PTE. RONTEGI),-2.82722,43.2641
Derio,2006-04-28,02:53:45,Blanco,N-637,20,20,ERLETXE ( por PTE. RONTEGI),-2.87194,43.27703
,2006-04-28,02:53:45,Blanco,N-637,20,20,ERLETXE ( por PTE. RONTEGI),-2.87194,43.27703
Derio,2006-04-28,02:53:45,Blanco,N-637,19,19,ERLETXE ( por PTE. RONTEGI),-2.88211,43.28174
Derio,2006-04-28,02:05:54,Blanco,N-637,19,19,CRUCES,-2.88205,43.28188
Derio,2006-04-28,02:05:54,Blanco,N-637,19,19,CRUCES,-2.88205,43.28188
Muskiz,2006-04-28,00:30:46,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Galdakao,2006-04-28,01:19:57,Blanco,N-637,24,24,CRUCES,-2.82698,43.26424
Sondika,2006-04-28,01:05:56,Blanco,N-637,15,15,ERLETXE ( por PTE. RONTEGI),-2.92609,43.28585
Muskiz,2006-04-28,00:30:46,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Bilbao,2006-04-27,23:04:22,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-04-27,22:22:40,Blanco,A-8,112,112,CANTABRIA,-2.89581,43.23219
Bilbao,2006-04-26,23:06:25,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-04-26,23:05:48,Blanco,A-8,112,112,CANTABRIA,-2.89581,43.23219
,2006-04-24,08:20:38,Blanco,AP-68,9,8,BILBAO,-2.91544,43.17173
,2006-04-24,08:20:38,Blanco,AP-68,9,8,BILBAO,-2.91544,43.17173
,2006-04-24,08:20:38,Blanco,AP-68,11,11,BILBAO,-2.92958,43.15721
,2006-04-24,08:20:38,Amarillo,AP-68,11,11,BILBAO,-2.92958,43.15721
Bilbao,2006-04-25,23:13:29,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Basauri,2006-04-25,23:12:18,Blanco,A-8,112,112,CANTABRIA,-2.89581,43.23219
,2006-04-24,08:20:38,Amarillo,AP-68,11,11,BILBAO,-2.92958,43.15721
Bilbao,2006-04-25,10:02:46,Blanco,A-8,118,118,CANTABRIA,-2.95336,43.25788
Muskiz,2006-04-25,10:14:53,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Bilbao,2006-04-24,23:00:08,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-04-24,22:58:49,Blanco,A-8,112,112,CANTABRIA,-2.89581,43.23219
Arrankudiaga,2006-04-24,08:20:38,Blanco,AP-68,13,11,BILBAO,-2.9368,43.14298
Arrankudiaga,2006-04-24,08:20:38,Blanco,AP-68,13,11,BILBAO,-2.9368,43.14298
Arrankudiaga,2006-04-24,08:20:38,Blanco,AP-68,13,11,BILBAO,-2.9368,43.14298
Arrankudiaga,2006-04-24,08:20:38,Blanco,AP-68,13,11,BILBAO,-2.9368,43.14298
Basauri,2006-04-23,23:06:47,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Alonsotegi,2006-04-21,10:50:30,Blanco,BI-636,10,10,BILBAO,-3.004337,43.23591
Arrigorriaga,2006-04-21,09:17:50,Blanco,AP-68,15,10,BILBAO,-2.923555,43.12848
,2006-04-20,08:26:01,Blanco,AP-68,7,6,BILBAO,-2.896871,43.18217
,2006-04-20,08:26:01,Blanco,AP-68,7,6,BILBAO,-2.896871,43.18217
Bilbao,2006-04-20,09:09:52,Blanco,A-8,139,139,IRUN,-3.1511,43.34147
,2006-04-20,08:26:01,Blanco,AP-68,15,15,BILBAO,-2.923555,43.12848
Bilbao,2006-04-19,08:42:59,Blanco,AP-68,12,12,BILBAO,-2.937925,43.15139
Bilbao,2006-04-19,08:42:59,Blanco,AP-68,12,12,BILBAO,-2.937925,43.15139
Muskiz,2006-04-19,08:54:24,Blanco,A-8,139,139,IRUN,-3.1511,43.34147
Bilbao,2006-04-19,08:42:59,Blanco,AP-68,12,12,BILBAO,-2.937925,43.15139
Basauri,2006-04-18,22:14:03,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Bilbao,2006-04-18,22:39:01,Blanco,A-8,119,120,IRUN,-2.96165,43.26411
Basauri,2006-04-18,22:14:03,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Bilbao,2006-04-18,12:44:15,Blanco,AP-68,4,4,BILBAO,-2.893752,43.20781
Leioa,2006-04-17,23:11:42,Blanco,BI-637,13,13,KUKULARRA,-2.99625,43.33018
Bilbao,2006-04-11,23:10:12,Blanco,A-8,112,112,CANTABRIA,-2.89581,43.23219
Bilbao,2006-04-11,22:46:47,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Muskiz,2006-04-11,22:43:09,Blanco,A-8,132,132,CANTABRIA,-3.076844,43.33044
Erandio,2006-04-11,22:20:50,Amarillo,N-637,12,14,CRUCES,-2.95475,43.2993
Galdakao,2006-04-11,22:11:03,Amarillo,N-634,136,136,SANTANDER,-3.15327,43.34013
Alonsotegi,2006-04-11,14:41:59,Amarillo,BI-636,7,7,BILBAO,-2.974041,43.25064
Alonsotegi,2006-04-11,14:41:59,Amarillo,BI-636,7,7,BILBAO,-2.974041,43.25064
Alonsotegi,2006-04-11,11:59:53,Amarillo,BI-636,10,10,BILBAO,-3.004337,43.23591
Bilbao,2006-04-10,22:58:32,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Muskiz,2006-04-10,22:47:10,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Bilbao,2006-04-10,22:44:00,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Galdakao,2006-04-10,22:41:32,Blanco,N-634,106,107,DONOSTIA/SAN SEBASTIN,-2.889185,43.24773
Sondika,2006-04-10,21:57:35,Blanco,N-637,13,15,CRUCES,-2.94473,43.29429
Sondika,2006-04-10,21:57:35,Blanco,N-637,13,15,CRUCES,-2.94473,43.29429
Sondika,2006-04-10,21:57:35,Blanco,N-637,13,15,CRUCES,-2.94473,43.29429
Barakaldo,2006-04-09,22:46:28,Blanco,A-8,122,122,IRUN,-2.98578,43.28167
Muskiz,2006-04-07,10:12:29,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
,2006-04-06,22:28:32,Blanco,N-634,107,107,DONOSTIA/SAN SEBASTIN,-2.893143,43.25446
Bilbao,2006-04-06,22:49:04,Blanco,A-8,123,123,IRUN,-2.99417,43.28436
Balmaseda,2006-04-06,22:35:15,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Galdakao,2006-04-06,22:28:32,Blanco,N-634,99,99,DONOSTIA/SAN SEBASTIN,-2.81734,43.23187
Muskiz,2006-04-06,22:14:32,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Leioa,2006-04-05,22:59:26,Blanco,N-637,16,15,CRUCES,-2.915619,43.28973
Galdakao,2006-04-05,23:21:01,Blanco,N-634,99,100,DONOSTIA/SAN SEBASTIN,-2.81734,43.23187
Leioa,2006-04-05,22:59:26,Blanco,N-637,16,15,CRUCES,-2.915619,43.28973
Bilbao,2006-04-05,22:46:56,Blanco,A-8,119,120,IRUN,-2.96165,43.26411
Basauri,2006-04-05,22:18:16,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Muskiz,2006-04-05,22:17:14,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Bilbao,2006-04-05,10:07:56,Blanco,A-8,116,116,IRUN,-2.93579,43.24777
Getxo,2006-04-05,09:19:14,Blanco,BI-637,15,15,KURTXES(BERANGO),-2.99255,43.34514
Getxo,2006-04-05,09:59:48,Blanco,BI-637,15,15,KUKULARRA,-2.99326,43.34514
Bilbao,2006-04-05,10:07:56,Blanco,A-8,116,116,IRUN,-2.93579,43.24777
Erandio,2006-04-05,09:19:14,Blanco,BI-637,15,15,KURTXES(BERANGO),-2.99255,43.34514
Erandio,2006-04-05,09:59:48,Blanco,BI-637,15,15,KUKULARRA,-2.99326,43.34514
Muskiz,2006-04-05,09:17:36,Blanco,A-8,137,137,CANTABRIA,-3.12718,43.34204
,2006-04-05,09:19:14,Blanco,BI-637,15,15,KURTXES(BERANGO),-2.99255,43.34514
,2006-04-05,09:17:36,Blanco,A-8,137,137,CANTABRIA,-3.12718,43.34204
Leioa,2006-04-05,01:04:07,Blanco,BI-637,10,10,KUKULARRA,-2.96916,43.31636
Sondika,2006-04-05,01:02:36,Blanco,N-637,13,14,ERLETXE ( por PTE. RONTEGI),-2.94501,43.29437
Leioa,2006-04-04,23:17:45,Blanco,N-637,22,22,CRUCES,-2.84945,43.2703
Bilbao,2006-04-04,23:08:55,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Balmaseda,2006-04-04,22:54:44,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Muskiz,2006-04-04,22:09:26,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Sondika,2006-04-03,23:39:05,Blanco,BI-637,8,8,KURTXES(BERANGO),-2.96387,43.30108
Sondika,2006-04-03,23:36:29,Blanco,N-637,11,11,CRUCES,-2.96529,43.30067
Bilbao,2006-04-03,23:35:43,Blanco,A-8,123,123,IRUN,-2.99417,43.28436
Bilbao,2006-04-03,23:34:47,Blanco,A-8,120,120,CANTABRIA,-2.9675,43.27193
Bilbao,2006-04-03,22:23:56,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Alonsotegi,2006-04-03,10:07:08,Amarillo,BI-636,10,10,BILBAO,-3.004337,43.23591
Bilbao,2006-03-31,10:08:52,Amarillo,A-8,115,115,IRUN,-2.92753,43.24161
Bilbao,2006-03-31,10:08:52,Blanco,A-8,115,115,IRUN,-2.92753,43.24161
Arrankudiaga,2006-03-31,07:51:48,Blanco,AP-68,5,5,ZARAGOZA,-2.894917,43.19963
Bilbao,2006-03-30,10:33:37,Blanco,A-8,115,115,IRUN,-2.92753,43.24161
Arrankudiaga,2006-03-30,09:30:19,Blanco,AP-68,15,15,BILBAO,-2.923555,43.12848
Arrankudiaga,2006-03-30,09:30:19,Blanco,AP-68,15,15,BILBAO,-2.923555,43.12848
Bilbao,2006-03-29,08:05:55,Blanco,AP-68,5,5,ZARAGOZA,-2.894917,43.19963
Sondika,2006-03-29,00:28:23,Amarillo,N-637,19,19,CRUCES,-2.88205,43.28188
Lezama,2006-03-28,22:52:43,Amarillo,N-637,24,24,CRUCES,-2.82698,43.26424
Berriz,2006-03-28,14:41:44,Blanco,A-8,82,82,CANTABRIA,-2.56968,43.16858
Berriz,2006-03-28,14:41:44,Blanco,A-8,82,82,CANTABRIA,-2.56968,43.16858
Arrigorriaga,2006-03-28,08:19:09,Blanco,AP-68,6,6,ZARAGOZA,-2.89627,43.19152
Leioa,2006-03-27,23:27:06,Amarillo,BI-637,11,11,KURTXES(BERANGO),-2.97779,43.32092
Muskiz,2006-03-27,23:17:09,Amarillo,A-8,133,133,CANTABRIA,-3.08888,43.32966
Basauri,2006-03-27,23:15:44,Amarillo,A-8,113,113,CANTABRIA,-2.908069,43.23378
Bilbao,2006-03-27,23:14:05,Amarillo,A-8,120,120,IRUN,-2.96792,43.27208
Alonsotegi,2006-03-27,16:06:48,Amarillo,BI-636,9,9,BILBAO,-2.993629,43.24061
Arrigorriaga,2006-03-27,08:02:03,Blanco,AP-68,6,6,BILBAO,-2.895705,43.19079
Bilbao,2006-03-27,13:04:06,Blanco,AP-68,15,15,BILBAO,-2.923555,43.12848
Arrigorriaga,2006-03-27,08:02:03,Blanco,AP-68,6,6,BILBAO,-2.895705,43.19079
Arrigorriaga,2006-03-27,08:02:03,Blanco,AP-68,6,6,BILBAO,-2.895705,43.19079
Balmaseda,2006-03-24,22:17:22,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Bilbao,2006-03-26,23:14:59,Blanco,A-8,121,121,IRUN,-2.977874,43.27453
Basauri,2006-03-26,23:12:35,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Balmaseda,2006-03-24,22:17:22,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Muskiz,2006-03-25,00:38:39,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Balmaseda,2006-03-24,22:17:22,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Alonsotegi,2006-03-24,09:28:41,Blanco,BI-636,7,7,BILBAO,-2.974041,43.25064
,2006-03-24,09:13:47,Blanco,N-634,106,106,SANTANDER,-2.889185,43.24773
Gees,2006-03-24,08:44:00,Amarillo,BI-636,15,15,CADAGUA,-3.042474,43.20639
Bilbao,2006-03-23,23:02:25,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
"Etxebarri, Ant S. Esteban-Etxebarri D. E.",2006-03-23,23:59:00,Blanco,N-634,106,107,SANTANDER,-2.889185,43.24773
"Etxebarri, Ant S. Esteban-Etxebarri D. E.",2006-03-23,23:57:08,Blanco,N-634,106,107,DONOSTIA/SAN SEBASTIN,-2.889185,43.24773
Bilbao,2006-03-23,23:02:25,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Muskiz,2006-03-14,22:03:03,Blanco,A-8,134,134,CANTABRIA,-3.09936,43.33059
Muskiz,2006-03-23,22:19:33,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Bilbao,2006-03-23,22:18:30,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
Bilbao,2006-03-23,22:17:51,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Santurtzi,2006-03-23,16:06:30,Amarillo,N-644,131,131,Bilbao,-3.047636,43.33763
Alonsotegi,2006-03-23,15:26:16,Amarillo,BI-636,7,7,BILBAO,-2.974041,43.25064
Alonsotegi,2006-03-23,15:26:16,Amarillo,BI-636,7,7,BILBAO,-2.974041,43.25064
Gees,2006-03-23,09:05:51,Amarillo,BI-636,16,16,CADAGUA,-3.04163,43.19785
Zaldibar,2006-03-22,23:22:39,Blanco,A-8,78,78,CANTABRIA,-2.52557,43.17716
Bilbao,2006-03-22,22:50:01,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Muskiz,2006-03-14,22:03:03,Blanco,A-8,134,134,CANTABRIA,-3.09936,43.33059
Bilbao,2006-03-22,22:48:16,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
Muskiz,2006-03-22,22:43:14,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Galdakao,2006-03-22,09:05:23,Blanco,N-634,102,102,SANTANDER,-2.849825,43.23083
Bilbao,2006-03-21,23:55:03,Blanco,BI-604,5,5,ASUA,-2.95976,43.28766
Bilbao,2006-03-21,23:09:02,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-03-21,23:07:09,Blanco,A-8,112,112,CANTABRIA,-2.89581,43.23219
Muskiz,2006-03-21,22:01:03,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Alonsotegi,2006-03-21,15:20:39,Amarillo,BI-636,9,8,BILBAO,-2.993629,43.24061
Gees,2006-03-21,08:36:00,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
Galdakao,2006-03-21,11:30:25,Amarillo,N-634,103,104,SANTANDER,-2.861065,43.23255
,2006-03-21,11:30:25,Amarillo,N-634,103,104,SANTANDER,-2.861065,43.23255
,2006-03-21,08:36:00,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
,2006-03-21,08:36:00,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
Bilbao,2006-03-20,23:27:05,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-03-20,23:24:54,Blanco,A-8,112,112,CANTABRIA,-2.89581,43.23219
Muskiz,2006-03-20,22:09:01,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Barakaldo,2006-03-14,22:03:03,Blanco,A-8,134,134,CANTABRIA,-3.09936,43.33059
Bilbao,2006-01-11,22:08:20,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Barakaldo,2006-03-14,22:03:03,Blanco,A-8,134,134,CANTABRIA,-3.09936,43.33059
